Game_ID,Player_ID,OffRtg,DefRtg
096e231adad0be6ab1cc89cce56847f8,5cce6ffa455e6372d9de0de400482ab6,86.11111111111111,108.8235294117647
096e231adad0be6ab1cc89cce56847f8,4dd3d6a51dc97c651d3a86eec4362a1f,0.0,0.0
096e231adad0be6ab1cc89cce56847f8,7027df5d9c51192f3527ac8c74b4d08d,0.0,0.0
096e231adad0be6ab1cc89cce56847f8,d81d912f81fa43178f423aa89a713e96,124.52830188679245,123.63636363636363
117a5a71c34c2d8a39ff66d884462bd7,5a634567f5022bf46e1c990096fceb9f,0,0
117a5a71c34c2d8a39ff66d884462bd7,59c61598abe68e36e2a0f6b24f5344a9,77.77777777777779,120.0
117a5a71c34c2d8a39ff66d884462bd7,ade82b71d52bf8ebd00f724b25c87e95,102.89855072463767,111.59420289855073
117a5a71c34c2d8a39ff66d884462bd7,7a1c1f680a11456d505f05fa70712213,101.26582278481013,113.9240506329114
117a5a71c34c2d8a39ff66d884462bd7,ffc3716da11461d5337f42c2e9590797,80.95238095238095,147.82608695652172
117a5a71c34c2d8a39ff66d884462bd7,16d76c912992709c8be29b896b8f9417,107.24637681159422,104.4776119402985
117a5a71c34c2d8a39ff66d884462bd7,71646c64f62c2748740c45b469e0d611,93.58974358974359,114.1025641025641
117a5a71c34c2d8a39ff66d884462bd7,758bfe4f98e1d0fc26ef37ef7f9688e4,111.76470588235294,143.75
117a5a71c34c2d8a39ff66d884462bd7,cf76849b2d40cd089fa8fe823846b717,78.37837837837837,115.38461538461537
117a5a71c34c2d8a39ff66d884462bd7,2ffe19dc39838eaa55a52d7b2fbd687c,107.6923076923077,109.21052631578947
117a5a71c34c2d8a39ff66d884462bd7,682ee02d38c947defb4cf5e30fba6f96,112.6984126984127,106.34920634920636
117a5a71c34c2d8a39ff66d884462bd7,745fd2a3e78aaceb805e7bc19cf5f126,0,0
117a5a71c34c2d8a39ff66d884462bd7,24e7fa348c6b922fe075358bdabc0b29,0,0
117a5a71c34c2d8a39ff66d884462bd7,d1159a16ddc833d8787756a5b90b9141,0,0
117a5a71c34c2d8a39ff66d884462bd7,3d784b11288b827cbd97d6dbcd6602ec,0,0
117a5a71c34c2d8a39ff66d884462bd7,c4d3f5f09856d59a1ebd1618e137dc57,0,0
117a5a71c34c2d8a39ff66d884462bd7,a05b7a85a87b3c7789bf03ec6de8a132,0,0
117a5a71c34c2d8a39ff66d884462bd7,6fd2a56d4457a4617bc4931d6c9f3f31,0,0
117a5a71c34c2d8a39ff66d884462bd7,ec1701b0740d49558c0e4292fbcf5d28,140.9090909090909,113.33333333333333
117a5a71c34c2d8a39ff66d884462bd7,0e35575a0624318cc691947fe700df94,0,0
117a5a71c34c2d8a39ff66d884462bd7,355440241677831feb31321e4f47389c,122.0,102.0
117a5a71c34c2d8a39ff66d884462bd7,fe4fc80aa14544264b2eca38dbe85bd1,113.33333333333333,93.24324324324324
117a5a71c34c2d8a39ff66d884462bd7,5254f09164f6bcfba80a12e595ca4724,103.84615384615385,103.84615384615385
117a5a71c34c2d8a39ff66d884462bd7,545561642487bf6991898bd62e9c3172,114.99999999999999,80.95238095238095
117a5a71c34c2d8a39ff66d884462bd7,fde04f931b1efe670ec01ec59424cd20,107.31707317073172,80.0
117a5a71c34c2d8a39ff66d884462bd7,f85a47779c423d73ea3b2aa48c54ff8b,104.05405405405406,106.66666666666667
117a5a71c34c2d8a39ff66d884462bd7,093587100e2037b5dec3199d77b35e8b,0,0
117a5a71c34c2d8a39ff66d884462bd7,ce84530bdb8f4a9e7cf97e14d536b8a0,115.51724137931035,110.16949152542372
117a5a71c34c2d8a39ff66d884462bd7,59fa10b4c9f3cd3cf1048a41966fe24e,112.5,101.28205128205127
117a5a71c34c2d8a39ff66d884462bd7,68b4e768ed5b52bf2d2f882ebd051c66,0,0
1ea0a33aafb4a3cb31ba79cff049300c,ad1c818605d80c2d6aeabf60426e94a9,0,0
1ea0a33aafb4a3cb31ba79cff049300c,7dfbb5980c066844384ba7424aceae47,116.45569620253164,102.53164556962024
1ea0a33aafb4a3cb31ba79cff049300c,7ad61d685fab533836df6c4605db1ac2,0,0
1ea0a33aafb4a3cb31ba79cff049300c,ff52c317e26534ae1679da3c917e9fec,116.88311688311688,100.0
1ea0a33aafb4a3cb31ba79cff049300c,25b9943b95a816346c06eae76c78a593,0,0
1ea0a33aafb4a3cb31ba79cff049300c,ef232aca3c330ff4f84215374638d026,0,0
1ea0a33aafb4a3cb31ba79cff049300c,11beb0ae23e6425510297a31fa21881e,121.51898734177216,98.73417721518987
1ea0a33aafb4a3cb31ba79cff049300c,1177a5cdd245dc40c6c39bac4df89ce3,0,0
1ea0a33aafb4a3cb31ba79cff049300c,6ad10958a1d4920dccb1daec39bebd6b,125.80645161290323,100.0
1ea0a33aafb4a3cb31ba79cff049300c,83c15c0962941640faab838a8f6f151d,115.85365853658536,104.93827160493827
1ea0a33aafb4a3cb31ba79cff049300c,a3bac86ad549b2f128a62399d73d6299,119.35483870967742,96.66666666666667
1ea0a33aafb4a3cb31ba79cff049300c,41c0674725d4cddab004649e9db5a3ce,110.34482758620689,123.33333333333334
1ea0a33aafb4a3cb31ba79cff049300c,90ba0d1de241290df2e124a5e02d68ef,112.12121212121211,122.85714285714286
1ea0a33aafb4a3cb31ba79cff049300c,1f568a2342e4c375873d49a15e2d4448,100.0,111.11111111111111
1ea0a33aafb4a3cb31ba79cff049300c,31f28da997f1ed51f0f688b9d004b269,0,0
1ea0a33aafb4a3cb31ba79cff049300c,f562f72f83b8e06b60ff184531b07056,100.0,134.88372093023256
1ea0a33aafb4a3cb31ba79cff049300c,23fbda7c31efd6cfa21e3ab6c89d53f3,100.0,118.91891891891892
1ea0a33aafb4a3cb31ba79cff049300c,bcf50b1e35f187b7c5bc18090cdfb7f6,104.8780487804878,117.07317073170731
1ea0a33aafb4a3cb31ba79cff049300c,0a700ecf0eb76559949f1cb5b69a540b,108.64197530864197,112.82051282051282
1ea0a33aafb4a3cb31ba79cff049300c,9b6e807cc4c750b9f118126e87064522,0,0
1ea0a33aafb4a3cb31ba79cff049300c,6725198e0d39aa5b4cbe7b65265ce287,109.80392156862746,101.96078431372548
1ea0a33aafb4a3cb31ba79cff049300c,2c447ab0a100cb50766552b0f6fadc2d,98.75,121.24999999999999
1ea0a33aafb4a3cb31ba79cff049300c,1781491ce70efa8b357e255e07299f8c,0,0
1ea0a33aafb4a3cb31ba79cff049300c,1c5bebebc83437eca5ef0aaf6eabb15a,112.12121212121211,115.625
1ea0a33aafb4a3cb31ba79cff049300c,ce3ac26d43af7aa5555535cfed3f48cc,105.40540540540539,117.94871794871796
1ea0a33aafb4a3cb31ba79cff049300c,bbe5cb93ef483ea31d950f6c634837dc,0.0,150.0
1ea0a33aafb4a3cb31ba79cff049300c,724b933e9d3762a78354b89759d0d19f,0,0
1ea0a33aafb4a3cb31ba79cff049300c,69c02fbc5211dd22186fa1b43e3c71b3,0,0
1ea0a33aafb4a3cb31ba79cff049300c,687b541bdc76b92b085fc1304f5c1bf1,105.26315789473684,120.0
1ea0a33aafb4a3cb31ba79cff049300c,320f545028c6d47de639c3eb262476de,0,0
1ef70f0ed41e6862e3860613e3f21054,fb64ca4b8beaf4c4c6e4575fe2f3abd7,88.63636363636364,101.14942528735634
1ef70f0ed41e6862e3860613e3f21054,f3d6e924c2736c9e5771b0784e31c2df,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,32c044aa84d75ccd78c3c9f2aeb33bd9,109.375,112.5
1ef70f0ed41e6862e3860613e3f21054,7f438c18058290903c46dfe9d71bd68a,88.46153846153845,93.58974358974359
1ef70f0ed41e6862e3860613e3f21054,8c7a7249d80b1489594b3a2a87f3f19d,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,1dabb767e07d0aa702ee58d41c15eab1,81.81818181818183,97.36842105263158
1ef70f0ed41e6862e3860613e3f21054,95920e4bf5b6c15ba8dffbf959b38ba5,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,722a380c9b59ef42226e8d392824dcb9,86.76470588235294,87.14285714285714
1ef70f0ed41e6862e3860613e3f21054,ef8b068ab7ac9d387b256404acd24cd5,80.0,96.875
1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d,105.55555555555556,160.0
1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f,107.14285714285714,169.23076923076923
1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,18a823379f2bf4e4be8b419698cde91c,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,95c8abc40fb4ecf4fa5627975450dc95,109.72222222222223,85.13513513513513
1ef70f0ed41e6862e3860613e3f21054,cbcdba92e7ebacd9418f0bf29a6f6d13,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,fa9ea3ddb13b576d0a7db1b23842c00e,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,1ddd9c3d32c6f8245158a15b58b38992,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,9cf34a85700c146eaf259ed7a818ad63,93.75,93.84615384615384
1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f,100.0,74.19354838709677
1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3,101.72413793103448,94.82758620689656
1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a,106.25,83.5820895522388
1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820,101.40845070422534,84.28571428571429
1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859,94.5945945945946,97.33333333333334
1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,769cf4fe28af6cafc5887879e7f7f40f,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,bce6c859f6e409e45c3665c11e202ca9,103.7037037037037,110.71428571428572
25a5ddd58e1b7af731e179e2f98ed42f,053f6b9f70bbc1116e3af3c8a2ecdbe6,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,e51630054008b5867f9fe3e04d1dd016,107.14285714285714,119.71830985915493
25a5ddd58e1b7af731e179e2f98ed42f,f1970daaab6bd4c23edea9c6e4305b12,87.27272727272727,137.5
25a5ddd58e1b7af731e179e2f98ed42f,3fa713b9a00c76b7b09419786eaf79e0,67.56756756756756,148.57142857142858
25a5ddd58e1b7af731e179e2f98ed42f,49399a850e5eedd6953e506218ebd4b2,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,5b0d8dd8f942cf81c88a4ab317b20fc5,94.5945945945946,105.26315789473684
25a5ddd58e1b7af731e179e2f98ed42f,2d4ae904a46dd8141197a4bdbcbcebea,92.3076923076923,122.50000000000001
25a5ddd58e1b7af731e179e2f98ed42f,661390debadbc4b6d53f7d1883cdd279,77.77777777777779,94.44444444444444
25a5ddd58e1b7af731e179e2f98ed42f,86f33f0bc083cd2e9c543c4631d5690b,83.05084745762711,141.3793103448276
25a5ddd58e1b7af731e179e2f98ed42f,a0a99aa6dcb9947e8501d3c17e89cf01,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,d32d7f7ead681a3c45ac0401b025169b,100.0,141.53846153846155
25a5ddd58e1b7af731e179e2f98ed42f,df04a338c0749cef4022674be6803411,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,f53d9aa67d5fed6677cf8d57a4707485,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,01e5ad8b6847aa68c70fe1acc54a884d,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,5a634567f5022bf46e1c990096fceb9f,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,59c61598abe68e36e2a0f6b24f5344a9,158.6206896551724,83.33333333333334
25a5ddd58e1b7af731e179e2f98ed42f,ade82b71d52bf8ebd00f724b25c87e95,132.3076923076923,85.71428571428571
25a5ddd58e1b7af731e179e2f98ed42f,7a1c1f680a11456d505f05fa70712213,118.66666666666667,89.04109589041096
25a5ddd58e1b7af731e179e2f98ed42f,ffc3716da11461d5337f42c2e9590797,110.00000000000001,105.0
25a5ddd58e1b7af731e179e2f98ed42f,16d76c912992709c8be29b896b8f9417,148.93617021276594,87.2340425531915
25a5ddd58e1b7af731e179e2f98ed42f,71646c64f62c2748740c45b469e0d611,119.40298507462686,103.07692307692307
25a5ddd58e1b7af731e179e2f98ed42f,758bfe4f98e1d0fc26ef37ef7f9688e4,116.66666666666667,94.73684210526315
25a5ddd58e1b7af731e179e2f98ed42f,cf76849b2d40cd089fa8fe823846b717,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,2ffe19dc39838eaa55a52d7b2fbd687c,132.8125,85.9375
25a5ddd58e1b7af731e179e2f98ed42f,682ee02d38c947defb4cf5e30fba6f96,113.43283582089552,96.92307692307692
25a5ddd58e1b7af731e179e2f98ed42f,745fd2a3e78aaceb805e7bc19cf5f126,80.0,80.0
25a5ddd58e1b7af731e179e2f98ed42f,24e7fa348c6b922fe075358bdabc0b29,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,d1159a16ddc833d8787756a5b90b9141,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,3d784b11288b827cbd97d6dbcd6602ec,80.0,80.0
27caeb326b241334bfb308787974f959,5a634567f5022bf46e1c990096fceb9f,0,0
27caeb326b241334bfb308787974f959,59c61598abe68e36e2a0f6b24f5344a9,54.54545454545454,158.33333333333331
27caeb326b241334bfb308787974f959,ade82b71d52bf8ebd00f724b25c87e95,104.44444444444446,122.22222222222223
27caeb326b241334bfb308787974f959,7a1c1f680a11456d505f05fa70712213,102.49999999999999,123.45679012345678
27caeb326b241334bfb308787974f959,ffc3716da11461d5337f42c2e9590797,94.11764705882352,138.23529411764704
27caeb326b241334bfb308787974f959,16d76c912992709c8be29b896b8f9417,109.85915492957747,123.61111111111111
27caeb326b241334bfb308787974f959,71646c64f62c2748740c45b469e0d611,93.05555555555556,131.08108108108107
27caeb326b241334bfb308787974f959,758bfe4f98e1d0fc26ef37ef7f9688e4,109.09090909090908,118.18181818181819
27caeb326b241334bfb308787974f959,cf76849b2d40cd089fa8fe823846b717,76.47058823529412,144.44444444444443
27caeb326b241334bfb308787974f959,2ffe19dc39838eaa55a52d7b2fbd687c,105.55555555555556,117.8082191780822
27caeb326b241334bfb308787974f959,682ee02d38c947defb4cf5e30fba6f96,106.66666666666667,116.12903225806453
27caeb326b241334bfb308787974f959,745fd2a3e78aaceb805e7bc19cf5f126,0,0
27caeb326b241334bfb308787974f959,24e7fa348c6b922fe075358bdabc0b29,0,0
27caeb326b241334bfb308787974f959,d1159a16ddc833d8787756a5b90b9141,0,0
27caeb326b241334bfb308787974f959,3d784b11288b827cbd97d6dbcd6602ec,0,0
27caeb326b241334bfb308787974f959,255fe2a8be0ed5c06dd99969ab4fea55,122.22222222222223,100.0
27caeb326b241334bfb308787974f959,94e99d76e87ee926faab66d382b3a955,0,0
27caeb326b241334bfb308787974f959,52c6125836c465f4ac5232121dacb49d,130.0,88.88888888888889
27caeb326b241334bfb308787974f959,ff59dc439c6c323320bc355afe884fcb,129.31034482758622,105.17241379310344
27caeb326b241334bfb308787974f959,3626b893fc73a5cbd67d1ea48a5c7039,120.48192771084338,103.6144578313253
27caeb326b241334bfb308787974f959,0b978fcfa7f2ec839c563a755e345ff8,138.23529411764704,96.875
27caeb326b241334bfb308787974f959,bfef77a3e57907855444410d490e7bfd,0,0
27caeb326b241334bfb308787974f959,1a6703883f8f47bb4daf09c03be3bda2,126.38888888888889,104.16666666666667
27caeb326b241334bfb308787974f959,31598ba01a3fff03ed0a87d7dea11dfe,119.31818181818181,100.0
27caeb326b241334bfb308787974f959,a1591595c04d12e88e3cb427fb667618,126.3157894736842,102.7027027027027
27caeb326b241334bfb308787974f959,6f6a807d57aae8f651222523dc82dc35,132.0,85.41666666666666
27caeb326b241334bfb308787974f959,fbcda0bcb861e4726ca8871b8965ede4,0,0
27caeb326b241334bfb308787974f959,14de632b07100527b0ced12fd4eeffb7,0,0
27caeb326b241334bfb308787974f959,821887f9a002be16b5f79729fae59e01,0,0
27caeb326b241334bfb308787974f959,3d75035d20b173a867d4bf32c8a58f0b,0,0
2877e9e9980619126420db0163ee0779,5a634567f5022bf46e1c990096fceb9f,0,0
2877e9e9980619126420db0163ee0779,59c61598abe68e36e2a0f6b24f5344a9,123.80952380952381,104.54545454545455
2877e9e9980619126420db0163ee0779,ade82b71d52bf8ebd00f724b25c87e95,89.23076923076924,94.11764705882352
2877e9e9980619126420db0163ee0779,7a1c1f680a11456d505f05fa70712213,88.88888888888889,83.78378378378379
2877e9e9980619126420db0163ee0779,ffc3716da11461d5337f42c2e9590797,107.6923076923077,114.81481481481481
2877e9e9980619126420db0163ee0779,16d76c912992709c8be29b896b8f9417,84.93150684931507,89.1891891891892
2877e9e9980619126420db0163ee0779,71646c64f62c2748740c45b469e0d611,88.67924528301887,109.43396226415094
2877e9e9980619126420db0163ee0779,758bfe4f98e1d0fc26ef37ef7f9688e4,0,0
2877e9e9980619126420db0163ee0779,cf76849b2d40cd089fa8fe823846b717,91.42857142857143,97.05882352941177
2877e9e9980619126420db0163ee0779,2ffe19dc39838eaa55a52d7b2fbd687c,91.02564102564102,93.75
2877e9e9980619126420db0163ee0779,682ee02d38c947defb4cf5e30fba6f96,80.51948051948052,93.58974358974359
2877e9e9980619126420db0163ee0779,745fd2a3e78aaceb805e7bc19cf5f126,0,0
2877e9e9980619126420db0163ee0779,24e7fa348c6b922fe075358bdabc0b29,0,0
2877e9e9980619126420db0163ee0779,d1159a16ddc833d8787756a5b90b9141,0,0
